Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HIT_K2,Coverage (%) HIT_K4,Coverage (%) HIT_K6,Coverage (%) HIT_M2,Coverage (%) HIT_M4,Coverage (%) HIT_M6,Coverage (%) HIT_C2,Coverage (%) HIT_C4,Coverage (%) HIT_C6,Coverage (%) HIT_i2,Coverage (%) HIT_i4,Coverage (%) HIT_i6,Area HIT_K2,Area HIT_K4,Area HIT_K6,Area HIT_M2,Area HIT_M4,Area HIT_M6,Area HIT_C2,Area HIT_C4,Area HIT_C6,Area HIT_i2,Area HIT_i4,Area HIT_i6,#Peptides,#Unique,#Spec HIT_K2,#Spec HIT_K4,#Spec HIT_K6,#Spec HIT_M2,#Spec HIT_M4,#Spec HIT_M6,#Spec HIT_C2,#Spec HIT_C4,#Spec HIT_C6,#Spec HIT_i2,#Spec HIT_i4,#Spec HIT_i6,PTM,Avg. Mass,Description
3063,2389,P40189|IL6RB_HUMAN,155.82,7,2,0,0,2,2,3,3,7,1,1,1,4,1.0323E2,,,1.613E2,2.9396E2,4.8475E2,1.0586E3,1.7252E3,3.1022E2,3.7594E2,3.8714E2,1.1394E3,4,4,1,0,0,4,1,2,5,6,3,1,2,5,Carbamidomethylation,103537,Interleukin-6 receptor subunit beta OS=Homo sapiens OX=9606 GN=IL6ST PE=1 SV=2
3137,2572,Q9UMX5|NENF_HUMAN,155.80,37,0,9,0,0,9,15,6,0,12,37,12,13,,1.5853E2,,,0,2.7253E3,2.2168E3,,2.0921E3,1.0966E4,2.1012E3,2.3509E3,5,5,0,1,0,0,1,2,3,0,2,9,5,3,,18856,Neudesin OS=Homo sapiens OX=9606 GN=NENF PE=1 SV=1
2287,2520,Q92643|GPI8_HUMAN,155.72,16,3,8,8,3,6,13,8,8,11,6,6,3,3.2868E3,4.3915E3,6.6588E3,1.1356E3,2.6434E3,5.7821E3,6.8591E3,5.7093E3,6.8722E3,6.0628E3,4.1176E3,2.4566E3,5,5,2,5,9,4,7,12,7,6,12,10,5,5,Carbamidomethylation,45252,GPI-anchor transamidase OS=Homo sapiens OX=9606 GN=PIGK PE=1 SV=2
2359,2167,O60443|GSDME_HUMAN,155.68,12,7,10,7,4,7,2,4,2,4,4,7,5,2.4729E3,5.1066E3,3.8325E3,3.9003E3,4.3718E3,2.1525E3,2.2243E3,1.2773E3,9.5051E2,4.6204E3,4.1281E3,1.4101E3,5,5,12,6,9,8,11,3,4,6,3,7,5,3,Deamidation (NQ),54555,Gasdermin-E OS=Homo sapiens OX=9606 GN=GSDME PE=1 SV=2
2686,4014,Q9H3Z4|DNJC5_HUMAN,155.66,16,16,16,8,8,8,16,8,8,16,16,8,16,6.3873E3,4.8754E3,3.1499E3,4.2924E3,3.7473E3,2.8874E3,3.3207E3,3.4896E3,4.559E3,4.5968E3,5.0267E3,8.1313E3,3,3,5,3,2,5,3,5,3,3,7,7,4,6,Deamidation (NQ),22149,DnaJ homolog subfamily C member 5 OS=Homo sapiens OX=9606 GN=DNAJC5 PE=1 SV=1
2631,3440,Q9UI30|TR112_HUMAN,155.64,42,11,10,10,22,20,32,10,10,11,31,32,21,1.9732E2,3.6387E2,2.701E2,1.4412E3,1.2623E3,1.4377E3,4.0398E2,3.3353E2,2.3687E2,3.2125E3,2.0081E3,3.0147E3,4,4,1,1,1,4,6,4,3,1,1,18,7,10,Carbamidomethylation,14199,Multifunctional methyltransferase subunit TRM112-like protein OS=Homo sapiens OX=9606 GN=TRMT112 PE=1 SV=1
2693,3077,Q8N5N7|RM50_HUMAN,155.55,32,32,12,12,19,25,12,12,12,12,12,12,12,7.1564E3,6.3247E3,6.6997E3,4.918E3,6.4184E3,7.0475E3,2.5151E3,2.482E3,3.6984E3,3.6936E3,4.1309E3,3.8798E3,3,3,5,9,3,4,7,7,3,3,3,2,3,3,,18325,39S ribosomal protein L50  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL50 PE=1 SV=2
2839,2849,Q8NFH5|NUP35_HUMAN,155.45,20,10,10,10,10,10,10,6,6,0,12,0,6,3.3614E3,3.1037E3,3.0541E3,2.0264E3,2.4763E3,3.1394E3,5.4896E2,4.6061E2,,2.8201E2,,2.558E2,4,4,7,6,8,6,5,3,1,3,0,2,0,2,,34774,Nucleoporin NUP35 OS=Homo sapiens OX=9606 GN=NUP35 PE=1 SV=1
3424,1668,O15061|SYNEM_HUMAN,155.40,6,0,2,0,0,0,4,0,0,0,4,3,0,,7.9065E2,,,,2.0469E3,,,,2.763E3,1.253E3,,6,6,0,2,0,0,0,5,0,0,0,5,3,0,Deamidation (NQ),172767,Synemin OS=Homo sapiens OX=9606 GN=SYNM PE=1 SV=2
2420,4116,P19634|SL9A1_HUMAN,155.39,4,4,4,4,2,4,2,2,2,2,4,2,2,1.6532E3,2.4659E3,2.7205E3,1.0035E3,2.1921E3,6.4038E2,2.0928E3,1.9607E3,2.5529E3,6.5759E2,1.1868E3,3.3046E2,2,2,7,9,12,3,6,15,2,6,5,3,2,1,,90763,Sodium/hydrogen exchanger 1 OS=Homo sapiens OX=9606 GN=SLC9A1 PE=1 SV=2
3033,2313,Q9UID3|VPS51_HUMAN,155.30,10,2,5,7,2,2,8,0,0,0,0,0,0,8.223E2,1.0859E3,1.0624E3,8.3347E1,5.1208E2,2.461E3,,,,,,,4,4,6,4,7,1,4,10,0,0,0,0,0,0,,86042,Vacuolar protein sorting-associated protein 51 homolog OS=Homo sapiens OX=9606 GN=VPS51 PE=1 SV=2
2020,3346,Q9NWH9|SLTM_HUMAN,155.27,2,2,2,2,2,2,2,2,2,2,2,2,2,4.8656E3,4.378E3,3.4298E3,3.0548E3,3.1422E3,5.9122E3,2.8666E3,2.9957E3,5.2821E3,4.6372E3,4.7645E3,5.4684E3,2,2,9,12,15,17,8,7,6,17,9,4,6,6,Acetylation (Protein N-term),117149,SAFB-like transcription modulator OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=2
2507,3074,Q969G6|RIFK_HUMAN,155.15,33,21,21,15,7,15,21,15,7,25,21,21,12,3.1421E3,2.6536E3,2.9737E3,2.1429E3,2.3331E3,1.535E3,1.0179E3,1.7105E3,2.6955E3,3.533E3,2.2857E3,3.2747E3,5,5,5,6,5,8,2,8,2,5,4,10,5,4,Carbamidomethylation,17623,Riboflavin kinase OS=Homo sapiens OX=9606 GN=RFK PE=1 SV=2
2427,2703,O95081|AGFG2_HUMAN,155.04,11,7,7,11,4,7,9,4,2,2,6,6,4,1.7241E3,3.0301E3,4.4854E3,1.1272E3,1.7435E3,1.8042E3,2.9651E2,4.1695E2,8.4939E2,2.2008E3,1.8498E3,8.8834E2,5,4,6,7,11,8,9,7,1,1,4,3,7,6,,48963,Arf-GAP domain and FG repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=AGFG2 PE=1 SV=2
2971,2580,Q8N8R3|MCATL_HUMAN,154.80,22,8,14,12,0,8,14,8,8,14,14,14,8,0,6.0261E2,6.0372E2,,1.4703E2,1.0638E3,4.15E2,2.8817E2,1.1335E3,7.3288E2,4.6135E2,2.2709E2,4,4,1,4,2,0,3,3,3,3,7,5,3,1,Carbamidomethylation; Acetylation (Protein N-term),32062,Mitochondrial basic amino acids transporter OS=Homo sapiens OX=9606 GN=SLC25A29 PE=1 SV=2
2390,2805,Q9GZP4|PITH1_HUMAN,154.70,27,23,10,10,10,10,10,4,14,9,14,18,14,2.8012E3,6.4264E4,9.5216E2,4.1098E4,3.2331E4,2.1111E3,1.8247E3,5.6006E4,4.1542E3,7.9175E3,3.9342E4,6.175E4,5,5,5,4,4,4,4,5,7,10,4,12,9,6,Carbamidomethylation,24178,PITH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PITHD1 PE=1 SV=1
2536,2107,O00391|QSOX1_HUMAN,154.61,9,5,5,2,4,2,4,2,2,2,8,6,6,1.9762E3,2.1043E3,1.7578E3,2.1885E3,2.3331E3,9.9819E2,1.2505E3,1.4975E3,1.7805E3,4.0646E3,3.4419E3,4.0089E3,5,5,3,10,4,4,5,3,3,2,3,8,9,8,Deamidation (NQ),82578,Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3
2635,2723,P98175|RBM10_HUMAN,154.52,5,4,3,5,3,5,0,2,2,2,0,2,2,1.429E3,2.303E3,2.5857E3,2.3139E3,2.2898E3,,3.2524E2,3.2788E2,1.2801E3,,1.0323E3,1.3315E3,3,3,8,8,4,8,8,0,2,1,6,0,6,5,Deamidation (NQ),103533,RNA-binding protein 10 OS=Homo sapiens OX=9606 GN=RBM10 PE=1 SV=3
2595,3218,Q8NG11|TSN14_HUMAN,154.52,20,8,8,8,4,4,4,14,13,10,10,14,8,3.0529E3,3.3055E3,4.6151E3,5.5976E3,1.2324E3,1.4437E3,5.3209E3,1.2332E4,1.8316E3,3.9865E3,1.8518E4,1.0489E4,4,4,7,4,5,3,1,5,5,6,6,6,7,4,Carbamidomethylation,30691,Tetraspanin-14 OS=Homo sapiens OX=9606 GN=TSPAN14 PE=1 SV=1
2186,3026,Q9BY43|CHM4A_HUMAN,154.36,18,18,15,15,18,15,18,15,6,15,18,15,18,4.301E3,3.0047E3,1.9916E3,2.8814E3,2.1621E3,2.7359E3,8.341E2,4.5298E2,2.2571E3,3.9357E3,3.3167E3,4.3669E3,3,3,9,5,4,14,6,8,2,1,6,12,16,12,Deamidation (NQ),25098,Charged multivesicular body protein 4a OS=Homo sapiens OX=9606 GN=CHMP4A PE=1 SV=3
1849,3722,O60613|SEP15_HUMAN,154.34,25,25,25,15,15,15,25,25,25,25,25,25,25,1.5067E4,1.3495E4,4.5018E3,7.3235E3,6.9026E3,1.1568E4,9.1625E3,1.2429E4,1.5902E4,2.1859E4,1.9848E4,2.3747E4,3,3,8,10,5,19,7,9,17,16,16,11,11,12,,18092,Selenoprotein F OS=Homo sapiens OX=9606 GN=SELENOF PE=1 SV=4
3845,3255,Q96KG9|SCYL1_HUMAN,154.31,6,0,0,2,0,0,4,2,0,2,0,0,0,,,3.9457E2,,,6.9669E2,2.9467E2,,2.2689E2,,,,3,3,0,0,1,0,0,3,1,0,1,0,0,0,Carbamidomethylation,89631,N-terminal kinase-like protein OS=Homo sapiens OX=9606 GN=SCYL1 PE=1 SV=1
2564,3409,P05114|HMGN1_HUMAN,154.22,43,27,27,14,27,14,27,14,14,43,27,43,27,6.4309E3,3.9427E3,3.4214E3,3.9703E3,3.6066E3,6.418E3,1.7032E3,1.2831E3,2.2975E3,2.8598E3,2.2599E3,3.5705E3,4,4,8,8,2,5,2,4,3,3,5,5,9,7,,10659,Non-histone chromosomal protein HMG-14 OS=Homo sapiens OX=9606 GN=HMGN1 PE=1 SV=3
2415,3139,Q2TAA2|IAH1_HUMAN,153.95,17,17,17,6,6,11,12,5,6,12,12,12,17,1.7406E3,3.6312E3,4.7702E1,2.3022E2,1.6802E3,4.8655E3,5.1294E2,3.4714E2,3.276E3,3.6347E3,2.9441E3,3.4161E3,3,3,6,6,1,1,4,15,1,1,10,5,10,12,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),27599,Isoamyl acetate-hydrolyzing esterase 1 homolog OS=Homo sapiens OX=9606 GN=IAH1 PE=1 SV=1
1271,2030,Q5TEC6|H3PS2_HUMAN,153.67,49,15,15,22,15,15,46,22,22,25,15,15,21,6.6775E4,8.4612E4,6.7358E4,3.8164E4,5.4044E4,1.1309E5,8.6107E4,7.65E4,1.3443E5,8.0761E4,6.3599E4,6.2064E4,6,2,23,24,23,18,25,22,33,26,27,19,17,16,Carbamidomethylation; Deamidation (NQ),15430,Histone HIST2H3PS2 OS=Homo sapiens OX=9606 GN=H3-2 PE=1 SV=1
3010,2658,P12109|CO6A1_HUMAN,153.51,4,0,0,0,0,0,0,3,3,3,4,2,2,,,,,,,6.2559E3,4.3034E3,2.2837E3,3.9978E3,7.4101E2,3.2709E2,3,3,0,0,0,0,0,0,13,5,8,4,2,1,,108529,Collagen alpha-1(VI) chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3
2811,2164,Q13144|EI2BE_HUMAN,153.49,11,2,3,5,3,3,3,1,3,8,1,0,1,2.5771E2,1.8554E3,1.6585E3,3.497E2,1.7176E3,2.585E3,1.6887E3,2.8878E3,1.7041E3,5.3959E2,,2.4673E2,5,5,1,4,5,2,2,6,4,7,8,3,0,2,Carbamidomethylation,80380,Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens OX=9606 GN=EIF2B5 PE=1 SV=3
2904,5832,Q92504|S39A7_HUMAN,153.15,13,6,6,13,6,13,6,6,6,13,6,6,6,3.4091E2,6.6888E2,7.0993E2,2.0671E2,8.1203E2,7.8933E2,7.5083E2,4.668E2,6.5641E2,3.3195E2,3.3092E2,4.3306E2,3,3,2,4,5,2,6,3,3,2,3,4,3,2,Carbamidomethylation; Deamidation (NQ),50118,Zinc transporter SLC39A7 OS=Homo sapiens OX=9606 GN=SLC39A7 PE=1 SV=2
2781,3714,Q8WVJ2|NUDC2_HUMAN,153.15,36,36,7,18,7,29,13,7,7,7,7,7,13,4.7999E3,2.0457E3,2.8007E3,2.4492E3,2.5917E3,4.4927E3,1.4834E3,1.4871E3,1.6164E3,4.1696E3,1.6583E3,3.8017E3,4,4,9,3,3,5,4,5,3,3,2,3,2,4,Carbamidomethylation; Deamidation (NQ),17676,NudC domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NUDCD2 PE=1 SV=1
3293,2827,Q2NL82|TSR1_HUMAN,153.14,6,0,2,2,2,2,4,2,0,4,0,0,0,,4.4486E2,7.1294E2,9.6583E1,3.696E2,2.11E3,1.6496E2,,6.8775E2,,,,3,3,0,1,2,1,1,11,1,0,3,0,0,0,,91810,Pre-rRNA-processing protein TSR1 homolog OS=Homo sapiens OX=9606 GN=TSR1 PE=1 SV=1
2021,2542,O75880|SCO1_HUMAN,153.14,18,12,12,12,12,12,12,7,7,13,12,17,12,7.604E3,6.95E3,6.8166E3,4.7554E3,7.9779E3,4.883E3,4.986E3,3.6973E3,5.5126E3,8.5107E3,6.9385E3,9.9098E3,4,4,8,5,9,3,5,6,7,4,11,22,20,16,Deamidation (NQ),33814,Protein SCO1 homolog  mitochondrial OS=Homo sapiens OX=9606 GN=SCO1 PE=1 SV=1
3163,2420,Q9HD26|GOPC_HUMAN,153.09,11,5,6,2,4,0,7,6,0,4,9,7,9,3.6511E2,7.5408E2,3.4928E2,2.1233E2,,6.4442E2,2.4484E2,,3.6888E2,1.5728E3,6.0672E2,1.4214E3,4,4,2,2,1,1,0,2,2,0,1,6,3,5,Carbamidomethylation,50520,Golgi-associated PDZ and coiled-coil motif-containing protein OS=Homo sapiens OX=9606 GN=GOPC PE=1 SV=1
2264,2247,Q9BV20|MTNA_HUMAN,153.07,21,4,13,10,7,6,10,4,10,10,4,8,4,2.4314E3,5.1872E3,2.2753E3,1.243E3,2.5413E3,5.3964E3,6.7439E2,8.0253E2,1.1887E3,2.5473E3,2.1964E3,2.0479E3,5,5,13,10,6,8,4,12,2,4,4,7,11,5,Carbamidomethylation,39150,Methylthioribose-1-phosphate isomerase OS=Homo sapiens OX=9606 GN=MRI1 PE=1 SV=1
3081,2250,Q9NT62|ATG3_HUMAN,152.90,20,12,7,5,7,12,10,12,5,0,12,4,7,6.8316E2,8.0181E2,0,4.1342E2,1.0848E3,3.245E3,2.0274E3,7.9105E2,,2.3716E3,8.0451E2,5.0732E2,5,5,2,1,2,1,2,3,7,2,0,6,2,1,Carbamidomethylation,35864,Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1
2119,3437,Q9HCN8|SDF2L_HUMAN,152.87,26,26,26,17,26,26,15,6,26,15,15,15,15,7.5991E3,5.7343E3,4.5358E3,7.0968E3,5.5333E3,2.1184E3,1.1956E3,2.6212E3,2.4987E3,9.1753E3,5.8733E3,5.6261E3,3,3,11,9,4,14,7,4,2,6,10,13,14,9,Carbamidomethylation; Deamidation (NQ),23598,Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens OX=9606 GN=SDF2L1 PE=1 SV=2
3563,2787,P51888|PRELP_HUMAN,152.75,12,3,12,3,0,0,0,0,0,0,0,0,0,1.2911E3,3.3773E3,4.6801E2,,,,,,,,,,4,4,3,8,1,0,0,0,0,0,0,0,0,0,,43810,Prolargin OS=Homo sapiens OX=9606 GN=PRELP PE=1 SV=1
2996,2231,Q9BQT9|CSTN3_HUMAN,152.75,8,0,0,0,0,0,0,4,3,6,0,0,0,,,,,,,3.2786E3,2.4447E3,3.1782E3,,,,4,4,0,0,0,0,0,0,12,10,12,0,0,0,Carbamidomethylation,106098,Calsyntenin-3 OS=Homo sapiens OX=9606 GN=CLSTN3 PE=1 SV=1
2197,3631,Q99571|P2RX4_HUMAN,152.71,11,6,3,3,6,6,6,6,11,11,11,11,11,8.0402E3,1.5047E3,1.3227E3,3.4985E3,3.4887E3,3.7214E3,9.1342E3,5.9206E3,1.681E4,2.2547E4,6.2779E3,2.0556E4,3,3,8,4,4,3,5,4,8,15,10,8,11,14,Carbamidomethylation; Deamidation (NQ),43369,P2X purinoceptor 4 OS=Homo sapiens OX=9606 GN=P2RX4 PE=1 SV=2
3038,4122,P01834|IGKC_HUMAN,152.70,48,48,48,15,0,0,16,0,0,0,0,0,0,8.1365E3,8.1949E3,7.8494E2,,,3.1692E2,,,,,,,3,3,16,14,1,0,0,1,0,0,0,0,0,0,Carbamidomethylation,11765,Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2
3265,1895,Q9ULH1|ASAP1_HUMAN,152.63,8,2,2,0,0,0,4,2,2,3,0,0,0,4.0833E3,0,,,,2.9176E3,3.1943E2,2.4661E2,1.0514E3,,,,7,6,2,2,0,0,0,12,1,1,3,0,0,0,Deamidation (NQ),125498,Arf-GAP with SH3 domain  ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ASAP1 PE=1 SV=4
2785,23018,O00501|CLD5_HUMAN,152.59,15,8,8,8,0,8,7,15,15,15,15,15,7,1.3005E2,7.2117E2,9.6518E2,,5.5588E2,3.5904E3,2.5062E3,2.559E3,5.3981E3,4.2651E3,2.22E3,1.4676E3,2,2,1,6,6,0,4,2,6,5,5,7,3,1,Carbamidomethylation; Deamidation (NQ),23147,Claudin-5 OS=Homo sapiens OX=9606 GN=CLDN5 PE=1 SV=1
2462,1959,Q96AX1|VP33A_HUMAN,152.53,11,5,3,8,5,5,7,8,7,8,2,5,2,3.418E3,4.581E3,8.8471E3,2.4227E3,4.5487E3,7.5348E3,3.8103E3,1.5155E3,3.6213E3,2.5496E3,2.0479E3,9.5601E2,5,5,3,4,10,10,8,6,8,4,5,2,5,2,Carbamidomethylation; Deamidation (NQ),67611,Vacuolar protein sorting-associated protein 33A OS=Homo sapiens OX=9606 GN=VPS33A PE=1 SV=1
2022,3708,Q9UHA4|LTOR3_HUMAN,152.43,62,49,49,62,23,49,49,49,49,27,49,62,49,1.3317E4,1.3437E4,1.0947E4,5.9919E2,4.8668E3,9.7539E3,2.9958E3,2.6119E3,2.4714E3,8.9242E3,6.3086E3,1.1121E4,5,5,17,11,10,4,6,14,6,5,7,15,13,8,Carbamidomethylation; Deamidation (NQ),13623,Ragulator complex protein LAMTOR3 OS=Homo sapiens OX=9606 GN=LAMTOR3 PE=1 SV=1
2446,2191,Q9HB90|RRAGC_HUMAN,152.14,13,2,8,11,2,5,9,6,8,8,8,8,5,1.0912E3,3.1544E3,4.2188E3,5.452E2,2.4625E3,3.3924E3,1.5943E3,1.8386E3,4.3686E3,2.1462E3,1.3376E3,1.0689E3,4,4,3,7,10,1,3,8,6,3,14,9,3,2,Carbamidomethylation; Deamidation (NQ),44224,Ras-related GTP-binding protein C OS=Homo sapiens OX=9606 GN=RRAGC PE=1 SV=1
3086,2009,Q8TD55|PKHO2_HUMAN,152.05,14,2,2,0,4,0,12,2,0,0,2,2,5,9.3E2,7.426E2,,1.8158E3,,2.8533E3,4.0987E2,,,1.1667E3,6.2922E2,1.5726E3,5,5,4,5,0,3,0,8,1,0,0,2,2,4,Carbamidomethylation,53350,Pleckstrin homology domain-containing family O member 2 OS=Homo sapiens OX=9606 GN=PLEKHO2 PE=1 SV=1
3564,2795,Q96D71|REPS1_HUMAN,151.99,6,0,2,0,0,2,6,0,0,1,0,0,1,,6.6803E2,,,1.1681E3,3.1174E3,,,3.9802E2,,,3.3742E2,3,3,0,1,0,0,2,6,0,0,1,0,0,2,Carbamidomethylation,86662,RalBP1-associated Eps domain-containing protein 1 OS=Homo sapiens OX=9606 GN=REPS1 PE=1 SV=3
2590,2464,Q9NR46|SHLB2_HUMAN,151.99,15,15,15,11,7,7,8,4,4,4,9,9,11,4.9449E3,5.2085E3,3.9156E3,3.8813E3,4.471E3,1.4373E3,1.1324E3,2.3624E3,2.285E3,1.2874E3,2.385E3,1.9851E3,4,4,11,7,8,5,5,5,3,2,2,3,4,4,Carbamidomethylation; Deamidation (NQ),43974,Endophilin-B2 OS=Homo sapiens OX=9606 GN=SH3GLB2 PE=1 SV=1
2101,2873,Q7Z7H5|TMED4_HUMAN,151.84,26,11,7,11,21,7,7,11,11,11,26,16,26,4.4011E3,,4.6014E3,8.1013E3,,,4.7886E3,4.6216E3,4.5978E3,1.2596E4,8.6572E3,9.3395E3,4,3,6,6,5,8,7,1,9,4,21,16,10,11,Carbamidomethylation; Deamidation (NQ),25943,Transmembrane emp24 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TMED4 PE=1 SV=1
2075,4694,P62877|RBX1_HUMAN,151.74,31,31,31,31,31,31,31,30,30,31,31,31,31,4.9409E3,4.4211E3,4.0901E3,4.765E3,4.257E3,4.5191E3,3.0515E3,3.1532E3,4.6219E3,7.9679E3,5.1963E3,6.9112E3,3,3,9,8,12,17,22,9,5,3,7,6,5,5,Carbamidomethylation; Acetylation (Protein N-term),12274,E3 ubiquitin-protein ligase RBX1 OS=Homo sapiens OX=9606 GN=RBX1 PE=1 SV=1
3254,2288,P29372|3MG_HUMAN,151.58,20,8,5,9,0,11,5,0,0,8,8,5,5,1.1224E3,3.3892E2,2.5032E2,,1.9851E3,1.3824E3,,,7.3751E2,9.5061E2,4.8193E2,5.1873E2,5,5,3,1,2,0,6,3,0,0,2,3,1,1,Carbamidomethylation,32869,DNA-3-methyladenine glycosylase OS=Homo sapiens OX=9606 GN=MPG PE=1 SV=3
1788,3550,O43674|NDUB5_HUMAN,151.55,23,23,23,23,23,23,23,23,23,23,23,23,23,1.0254E4,8.7885E3,1.002E4,3.4126E3,8.2701E3,1.499E4,1.0136E4,1.0866E4,1.8105E4,1.914E4,1.3126E4,1.5811E4,3,3,19,13,18,8,14,7,11,17,10,10,11,12,,21750,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB5 PE=1 SV=1
2784,6057,Q9BW72|HIG2A_HUMAN,151.44,45,24,43,45,24,43,24,24,24,25,24,24,24,2.1748E2,1.0199E3,1.0309E3,1.5505E2,8.8661E2,5.6119E2,8.0429E2,4.7649E2,7.0279E2,2.7899E2,6.379E2,7.0874E2,3,3,2,5,9,1,4,3,2,4,6,3,4,3,Carbamidomethylation; Oxidation (M); Deamidation (NQ),11529,HIG1 domain family member 2A  mitochondrial OS=Homo sapiens OX=9606 GN=HIGD2A PE=1 SV=1
2397,2761,O95219|SNX4_HUMAN,151.42,10,5,5,5,5,10,8,3,2,3,3,3,3,3.7291E3,4.035E3,2.8212E3,1.7112E3,4.2798E3,3.2598E3,7.3246E2,1.8669E2,1.3337E3,1.3222E3,7.0871E2,1.0645E3,3,3,9,8,9,10,10,6,5,1,4,5,1,5,,51909,Sorting nexin-4 OS=Homo sapiens OX=9606 GN=SNX4 PE=1 SV=1
2808,2248,Q6ZS17|RIPR1_HUMAN,151.29,5,1,3,2,1,2,3,1,1,3,2,1,1,3.5841E2,2.6372E3,1.4668E3,6.2171E2,4.0995E2,4.0471E3,6.9996E2,9.754E1,2.8605E3,1.0314E3,2.269E2,1.25E3,5,5,1,5,5,1,3,6,3,1,10,5,1,3,Carbamidomethylation; Deamidation (NQ),132307,Rho family-interacting cell polarization regulator 1 OS=Homo sapiens OX=9606 GN=RIPOR1 PE=1 SV=1
2452,3728,P40616|ARL1_HUMAN,151.12,23,17,23,17,17,17,23,17,17,17,17,17,17,6.8137E3,7.4424E3,7.5394E3,4.5364E3,4.9988E3,1.0598E4,5.3476E3,3.7288E3,5.5961E3,8.5798E3,5.8621E3,3.3262E3,3,3,6,7,7,6,6,8,4,6,4,4,4,6,,20418,ADP-ribosylation factor-like protein 1 OS=Homo sapiens OX=9606 GN=ARL1 PE=1 SV=1
2554,3118,Q9NRW7|VPS45_HUMAN,151.05,6,5,5,5,2,2,5,5,5,2,6,5,5,2.2042E3,3.2764E3,3.5576E3,4.5737E2,2.8522E3,5.7635E3,3.0312E3,1.2609E3,2.2043E3,3.7337E3,1.7416E3,1.8151E3,3,3,6,3,7,2,4,11,5,4,4,5,7,3,,65077,Vacuolar protein sorting-associated protein 45 OS=Homo sapiens OX=9606 GN=VPS45 PE=1 SV=1
2478,2152,Q3SXM5|HSDL1_HUMAN,151.04,17,3,8,10,5,3,6,12,6,6,3,3,3,1.0898E3,1.5195E3,1.9952E3,5.1178E2,1.3385E3,2.6476E3,3.8515E3,1.6764E3,2.5304E3,1.2829E3,5.3082E2,4.4452E2,6,6,5,12,6,2,4,4,10,9,5,6,1,2,Acetylation (Protein N-term),37002,Inactive hydroxysteroid dehydrogenase-like protein 1 OS=Homo sapiens OX=9606 GN=HSDL1 PE=1 SV=3
2476,2224,Q9H3H3|CK068_HUMAN,150.93,20,12,11,11,8,4,8,3,4,4,7,8,4,3.0032E3,3.6368E3,2.026E3,1.9489E3,2.9185E2,3.667E3,8.9085E1,1.6762E2,1.3237E3,2.2222E3,2.2185E3,1.6219E3,5,5,9,11,7,7,1,9,1,1,3,6,7,4,Carbamidomethylation,31430,UPF0696 protein C11orf68 OS=Homo sapiens OX=9606 GN=C11orf68 PE=1 SV=3
3053,2928,Q9NRX2|RM17_HUMAN,150.93,29,9,9,9,9,9,14,0,0,9,21,9,9,5.1198E2,3.892E2,4.3805E2,5.1441E2,1.1699E3,3.5853E3,,,1.3137E2,2.22E3,1.2994E2,1.3442E2,4,4,4,5,3,6,2,4,0,0,1,4,1,1,Carbamidomethylation; Deamidation (NQ),20050,39S ribosomal protein L17  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL17 PE=1 SV=1
3513,2582,P46734|MP2K3_HUMAN,150.88,16,5,5,5,0,5,5,3,0,0,8,0,0,3.9744E2,1.4526E2,2.9111E2,,9.3299E2,6.6653E2,3.7666E2,,,3.2302E2,,,4,4,2,1,1,0,4,1,1,0,0,3,0,0,Carbamidomethylation,39318,Dual specificity mitogen-activated protein kinase kinase 3 OS=Homo sapiens OX=9606 GN=MAP2K3 PE=1 SV=2
2188,2701,Q9NZJ7|MTCH1_HUMAN,150.88,12,9,9,9,6,12,9,9,6,6,12,9,3,3.7336E3,5.542E3,7.3319E3,2.6738E3,6.7686E3,2.844E3,7.1589E3,4.2454E3,3.9371E3,6.7422E3,2.8057E3,1.1336E3,4,4,6,8,10,6,11,5,9,5,8,16,7,4,,41544,Mitochondrial carrier homolog 1 OS=Homo sapiens OX=9606 GN=MTCH1 PE=1 SV=1
2791,2661,P01023|A2MG_HUMAN,150.79,3,0,0,0,0,0,0,2,2,1,1,1,1,,,,,,,6.4172E2,1.3643E3,,,,,4,2,0,0,0,0,0,0,10,15,7,4,3,6,,163290,Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3
