Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HCA_K2,Coverage (%) HCA_K4,Coverage (%) HCA_K6,Coverage (%) HCA_M2,Coverage (%) HCA_M4,Coverage (%) HCA_M6,Coverage (%) HCA_C2,Coverage (%) HCA_C4,Coverage (%) HCA_C6,Coverage (%) HCA_i2,Coverage (%) HCA_i4,Coverage (%) HCA_i6,Area HCA_K2,Area HCA_K4,Area HCA_K6,Area HCA_M2,Area HCA_M4,Area HCA_M6,Area HCA_C2,Area HCA_C4,Area HCA_C6,Area HCA_i2,Area HCA_i4,Area HCA_i6,#Peptides,#Unique,#Spec HCA_K2,#Spec HCA_K4,#Spec HCA_K6,#Spec HCA_M2,#Spec HCA_M4,#Spec HCA_M6,#Spec HCA_C2,#Spec HCA_C4,#Spec HCA_C6,#Spec HCA_i2,#Spec HCA_i4,#Spec HCA_i6,PTM,Avg. Mass,Description
2591,1859,Q7L0Y3|TM10C_HUMAN,157.17,20,17,17,17,18,16,15,0,0,0,0,0,0,6.2956E3,1.553E3,4.1086E3,6.1325E3,4.3243E3,4.0568E3,,,,,,,6,6,13,8,10,11,10,10,0,0,0,0,0,0,Carbamidomethylation,47347,tRNA methyltransferase 10 homolog C OS=Homo sapiens OX=9606 GN=TRMT10C PE=1 SV=2
2005,2909,Q15287|RNPS1_HUMAN,157.05,18,18,18,18,18,18,18,4,4,13,16,16,7,1.3758E4,8.6568E3,8.7175E3,1.0512E4,1.0321E4,8.8381E3,2.4281E3,1.8144E3,2.5392E3,5.585E3,2.6744E3,2.7933E3,4,4,14,12,10,12,13,9,6,4,9,10,9,9,Deamidation (NQ),34208,RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1
3096,2086,O75569|PRKRA_HUMAN,156.89,32,23,15,15,12,12,19,0,0,0,0,20,0,2.8901E3,2.0454E3,2.7368E3,1.856E3,3.4926E3,2.4752E3,,,,,4.1409E2,,6,6,6,4,3,7,4,6,0,0,0,0,3,0,Carbamidomethylation; Deamidation (NQ),34404,Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapiens OX=9606 GN=PRKRA PE=1 SV=1
3533,3425,Q13643|FHL3_HUMAN,156.78,19,12,12,12,3,9,0,0,0,6,6,6,4,1.5311E3,1.3306E3,1.0434E3,6.3175E2,8.9135E2,,,,4.4272E2,1.1972E3,3.3577E2,6.2005E2,4,4,2,3,2,1,2,0,0,0,1,2,1,1,Carbamidomethylation,31192,Four and a half LIM domains protein 3 OS=Homo sapiens OX=9606 GN=FHL3 PE=1 SV=4
2801,3430,Q6P9B6|MEAK7_HUMAN,156.54,11,0,3,3,11,11,11,0,3,4,6,6,6,,1.5991E3,8.5695E2,3.3572E3,3.6517E3,5.2399E3,,4.4349E2,9.0322E2,2.6902E3,2.7216E3,1.7112E3,3,3,0,2,1,7,6,14,0,3,4,4,3,5,,50994,MTOR-associated protein MEAK7 OS=Homo sapiens OX=9606 GN=MEAK7 PE=1 SV=2
3067,2321,Q9NQ48|LZTL1_HUMAN,156.52,21,14,21,14,9,8,6,0,0,5,5,0,0,7.6695E3,7.5817E3,2.7899E3,1.0583E3,1.2177E3,3.8422E2,,,1.1537E2,7.5221E1,,,5,5,11,8,7,2,2,1,0,0,1,2,0,0,Acetylation (Protein N-term),34592,Leucine zipper transcription factor-like protein 1 OS=Homo sapiens OX=9606 GN=LZTFL1 PE=1 SV=1
2650,2672,Q8WTV0|SCRB1_HUMAN,156.51,8,4,1,1,0,0,2,4,1,5,6,6,6,2.9588E3,1.0483E3,7.7469E3,,,1.8754E3,1.2367E4,1.6984E4,4.7429E3,2.2749E4,9.8617E3,3.6716E3,4,4,4,1,3,0,0,1,7,3,11,13,6,9,,60878,Scavenger receptor class B member 1 OS=Homo sapiens OX=9606 GN=SCARB1 PE=1 SV=1
2907,1974,P46531|NOTC1_HUMAN,156.35,3,0,0,2,1,1,1,1,0,0,0,0,0,5.9495E2,5.9272E2,1.0539E3,3.0063E2,2.3812E2,4.4563E2,4.551E2,5.0725E2,3.4714E2,3.7909E2,1.174E3,3.4935E2,7,7,2,2,8,5,4,7,2,2,3,4,3,2,Carbamidomethylation,272503,Neurogenic locus notch homolog protein 1 OS=Homo sapiens OX=9606 GN=NOTCH1 PE=1 SV=4
3150,2565,Q9NP77|SSU72_HUMAN,156.31,29,11,11,11,11,6,11,11,6,11,19,5,16,2.0456E3,1.3163E3,1.7706E3,9.3119E2,5.8406E2,2.6098E3,1.4115E3,3.3858E2,4.8833E2,1.6803E3,2.8749E2,2.3377E3,5,5,4,2,2,2,1,4,4,1,2,3,1,5,Carbamidomethylation; Deamidation (NQ),22574,RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72 PE=1 SV=1
3137,2129,P01130|LDLR_HUMAN,156.30,8,0,0,0,0,0,0,2,2,0,5,8,5,,,,,,,2.1129E2,4.3529E2,,2.5431E3,3.0498E3,4.4068E3,5,5,0,0,0,0,0,0,1,1,0,8,8,13,Carbamidomethylation,95376,Low-density lipoprotein receptor OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1
1864,9469,Q9Y2V2|CHSP1_HUMAN,156.28,18,18,18,18,18,18,18,18,18,11,18,18,11,4.7121E4,4.8256E4,4.8626E4,4.1331E4,3.1154E4,3.9172E4,5.5257E3,1.0134E4,8.0387E3,1.4736E4,1.2128E4,9.1459E3,2,2,18,14,15,16,22,12,7,9,6,10,5,5,Deamidation (NQ),15892,Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2
2553,3563,Q5T013|HYI_HUMAN,156.25,19,19,7,15,15,15,15,7,7,7,7,7,7,5.9945E3,2.4295E3,4.2151E3,4.0779E3,3.5284E3,5.1379E3,9.5866E2,4.2708E2,4.9335E2,9.712E2,8.9654E2,5.9824E2,3,3,7,10,8,10,4,9,3,1,3,5,2,3,Deamidation (NQ),30406,Putative hydroxypyruvate isomerase OS=Homo sapiens OX=9606 GN=HYI PE=1 SV=2
3025,2923,Q9BVP2|GNL3_HUMAN,156.20,9,7,7,7,6,6,6,0,0,0,0,0,0,1.3358E3,7.4485E2,2.3695E3,2.721E3,8.8877E2,7.0429E2,,,,,,,3,3,6,6,8,10,4,2,0,0,0,0,0,0,Deamidation (NQ),61993,Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2
3071,1960,Q9H0V9|LMA2L_HUMAN,156.16,20,0,3,0,0,0,3,14,7,14,3,10,7,,0,,,,2.8579E2,1.9174E3,2.4709E3,2.7121E3,5.7185E2,3.1187E3,7.9954E2,5,5,0,1,0,0,0,2,7,4,7,2,9,2,Carbamidomethylation,39711,VIP36-like protein OS=Homo sapiens OX=9606 GN=LMAN2L PE=1 SV=1
3109,2206,Q9NXH9|TRM1_HUMAN,156.14,12,4,4,5,5,4,3,6,4,7,4,5,0,5.2165E2,7.3603E2,1.2485E3,7.5624E2,3.9031E2,6.5496E2,1.2403E3,9.0823E2,6.6197E2,7.7279E2,1.3262E3,,5,5,2,1,5,2,3,3,2,4,3,4,3,0,Carbamidomethylation,72234,tRNA (guanine(26)-N(2))-dimethyltransferase OS=Homo sapiens OX=9606 GN=TRMT1 PE=1 SV=1
3000,2367,P23458|JAK1_HUMAN,156.10,4,2,4,4,2,3,2,0,2,0,2,2,1,1.0504E3,2.3095E3,2.4195E3,2.3643E3,3.1429E3,2.1565E3,,5.1433E2,,3.9001E2,1.6906E2,4.7663E1,4,4,2,6,7,4,7,3,0,3,0,3,2,1,,133277,Tyrosine-protein kinase JAK1 OS=Homo sapiens OX=9606 GN=JAK1 PE=1 SV=2
2474,3456,Q9H0W9|CK054_HUMAN,156.03,16,13,8,13,9,9,5,5,5,9,9,9,9,7.3659E3,2.154E3,5.222E3,3.7338E3,3.4082E3,2.1804E3,3.3868E2,3.3795E2,6.2935E2,2.4411E3,1.8323E3,2.2164E3,4,4,8,7,9,6,5,8,2,1,2,8,5,9,Carbamidomethylation; Deamidation (NQ),35117,Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1
2962,1538,O94915|FRYL_HUMAN,155.89,3,0,1,1,0,1,2,1,1,1,1,1,1,8.6644E2,1.1052E2,1.0611E2,,2.7324E3,2.6564E3,7.5207E1,4.5858E2,2.5225E2,4.2549E2,8.5801E2,2.5201E1,6,6,1,1,2,0,4,11,1,2,2,3,11,1,Acetylation (Protein N-term),339598,Protein furry homolog-like OS=Homo sapiens OX=9606 GN=FRYL PE=1 SV=2
2192,4424,Q9Y4Y9|LSM5_HUMAN,155.78,82,46,82,57,21,21,21,46,21,21,57,57,21,3.6014E4,3.9703E4,3.3317E4,2.1457E4,1.9234E4,1.9229E4,1.7221E4,2.1934E4,1.3266E4,2.417E4,2.6654E4,1.1477E4,3,3,13,17,7,8,6,5,5,8,4,9,10,3,Acetylation (Protein N-term); Deamidation (NQ),9937,U6 snRNA-associated Sm-like protein LSm5 OS=Homo sapiens OX=9606 GN=LSM5 PE=1 SV=3
1782,2937,P47914|RL29_HUMAN,155.73,21,9,21,21,21,14,9,16,21,21,21,16,16,2.0671E4,1.4925E4,1.6068E4,1.1195E4,9.5091E3,9.2355E3,1.4711E4,2.6921E4,1.2076E4,2.1224E4,1.5417E4,1.3261E4,3,3,10,13,11,11,10,9,16,11,12,15,16,18,,17752,60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2
3077,2908,Q9Y676|RT18B_HUMAN,155.65,14,14,10,10,10,5,14,0,0,0,5,5,5,4.5021E3,3.5083E3,2.9476E3,2.2857E3,1.8063E3,2.8659E3,,,,5.706E2,3.5466E2,1.1374E2,4,4,6,4,5,5,4,6,0,0,0,2,1,1,Carbamidomethylation,29396,28S ribosomal protein S18b  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS18B PE=1 SV=1
3255,1622,P46934|NEDD4_HUMAN,155.56,7,1,1,1,3,4,1,0,3,0,0,2,0,3.2552E2,4.7217E2,6.0124E2,3.3074E3,2.1229E3,1.2361E3,,1.1223E3,,,1.6847E2,,7,5,1,1,2,4,8,4,0,2,0,0,3,0,,149114,E3 ubiquitin-protein ligase NEDD4 OS=Homo sapiens OX=9606 GN=NEDD4 PE=1 SV=4
3148,2690,Q6UXV4|MIC27_HUMAN,155.56,21,5,0,0,10,10,10,10,0,4,4,5,11,1.446E3,,,3.4391E3,4.7306E3,3.4341E3,8.3622E2,,0,2.5065E2,3.7835E2,1.4793E3,4,4,1,0,0,6,5,7,4,0,1,1,1,5,,29159,MICOS complex subunit MIC27 OS=Homo sapiens OX=9606 GN=APOOL PE=1 SV=1
3039,4490,P62072|TIM10_HUMAN,155.55,32,32,32,32,17,17,17,0,0,0,32,32,17,9.8386E3,5.6029E3,3.5552E3,2.6305E3,3.4473E3,2.2509E3,,,,3.0468E3,2.8408E3,3.0273E2,3,3,7,6,4,2,6,3,0,0,0,4,3,1,Carbamidomethylation,10333,Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens OX=9606 GN=TIMM10 PE=1 SV=1
3157,2681,Q13427|PPIG_HUMAN,155.49,5,4,4,4,4,2,4,0,0,0,0,0,0,2.8339E3,4.296E3,2.6054E3,3.7897E3,1.4637E3,1.9908E3,,,,,,,4,4,4,6,5,6,5,4,0,0,0,0,0,0,Carbamidomethylation,88617,Peptidyl-prolyl cis-trans isomerase G OS=Homo sapiens OX=9606 GN=PPIG PE=1 SV=2
1339,3572,P62306|RUXF_HUMAN,155.45,43,43,43,43,43,43,43,43,43,43,43,43,43,1.1634E5,7.6914E4,7.5817E4,4.9254E4,4.1485E4,4.1688E4,1.4152E4,1.264E4,1.9731E4,2.7177E4,2.9931E4,1.9032E4,3,3,48,36,27,18,27,19,9,15,8,19,20,12,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),9725,Small nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=SNRPF PE=1 SV=1
2347,3778,Q6GMV3|PTRD1_HUMAN,155.42,55,55,55,55,55,21,39,21,21,39,39,39,39,7.6402E3,1.249E4,8.9529E3,3.2217E3,2.6089E3,1.3951E3,2.8994E2,5.7167E2,7.4881E2,1.7544E3,1.3429E3,7.6138E2,4,4,16,15,9,11,3,6,3,2,2,6,4,4,Carbamidomethylation; Deamidation (NQ),15805,Putative peptidyl-tRNA hydrolase PTRHD1 OS=Homo sapiens OX=9606 GN=PTRHD1 PE=1 SV=1
2152,2609,O75251|NDUS7_HUMAN,155.30,31,17,27,20,20,28,28,17,17,28,31,28,25,3.0199E3,9.4585E3,6.0437E3,7.1859E3,1.3606E4,1.4572E4,3.2336E3,4.7413E3,1.0757E4,3.703E4,1.2521E4,7.0443E3,5,5,3,12,4,6,9,10,14,6,9,9,8,9,Carbamidomethylation,23564,NADH dehydrogenase [ubiquinone] iron-sulfur protein 7  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3
2757,2030,Q06265|EXOS9_HUMAN,155.19,18,6,15,12,8,9,5,9,9,6,2,6,0,3.2245E3,3.3585E3,2.865E3,3.0861E3,1.928E3,2.2474E3,5.7114E2,1.0282E3,1.4873E2,5.864E2,0,,5,5,7,12,7,5,4,7,2,4,1,1,1,0,Carbamidomethylation,48949,Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=3
2230,3742,P19634|SL9A1_HUMAN,154.91,4,4,4,4,4,4,4,2,4,2,2,2,2,9.4262E2,1.2745E3,1.2168E3,2.3288E3,2.6268E3,3.3782E3,2.8362E3,2.6516E3,2.9925E3,2.4854E3,2.4687E3,1.7277E3,2,2,5,7,17,4,13,15,4,4,7,4,4,7,,90763,Sodium/hydrogen exchanger 1 OS=Homo sapiens OX=9606 GN=SLC9A1 PE=1 SV=2
2496,3133,Q9GZP4|PITH1_HUMAN,154.87,27,14,23,10,0,14,4,12,4,9,12,12,9,2.3498E3,4.7026E3,5.4997E4,,2.6112E3,1.3853E3,3.941E3,1.8457E3,5.012E3,4.9292E3,6.5586E3,4.3235E3,5,5,7,8,2,0,4,2,11,4,8,6,7,9,Carbamidomethylation,24178,PITH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PITHD1 PE=1 SV=1
2134,2342,Q5JVF3|PCID2_HUMAN,154.85,20,3,3,6,6,6,6,6,10,16,20,16,11,2.6316E2,1.4105E3,1.3653E3,1.0077E3,2.2391E3,1.9109E3,2.7358E3,3.2939E3,4.1356E3,4.8147E3,5.6904E3,3.4493E3,5,5,2,4,5,8,7,9,14,7,16,13,8,7,Acetylation (Protein N-term),46030,PCI domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PCID2 PE=1 SV=2
1928,3883,Q8N0U8|VKORL_HUMAN,154.76,23,12,23,23,6,12,12,23,23,12,23,23,23,3.7861E3,4.2484E3,4.1518E3,3.5397E3,5.3552E3,5.5022E3,4.9587E3,4.2099E3,5.08E3,8.3319E3,1.0411E4,7.0676E3,3,3,7,13,5,2,14,9,17,16,8,12,11,15,Carbamidomethylation,19836,Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Homo sapiens OX=9606 GN=VKORC1L1 PE=1 SV=2
3778,2631,Q14678|KANK1_HUMAN,154.74,4,0,0,0,0,2,0,0,0,0,1,3,1,,,,,5.0968E1,,,,,,5.4974E2,1.517E2,3,2,0,0,0,0,1,0,0,0,0,1,5,1,Carbamidomethylation,147289,KN motif and ankyrin repeat domain-containing protein 1 OS=Homo sapiens OX=9606 GN=KANK1 PE=1 SV=3
3022,2117,Q9NTJ3|SMC4_HUMAN,154.61,5,1,2,4,3,2,1,0,1,0,1,0,0,1.6169E2,9.7192E2,1.0328E3,1.0667E3,1.5654E3,4.7167E2,,2.1998E2,,8.2326E1,,,4,4,1,7,5,12,8,1,0,1,0,1,0,0,,147182,Structural maintenance of chromosomes protein 4 OS=Homo sapiens OX=9606 GN=SMC4 PE=1 SV=2
2360,2591,Q9NVG8|TBC13_HUMAN,154.60,14,6,6,4,4,6,6,10,6,6,9,11,6,2.507E3,2.7186E3,2.0716E2,9.3947E2,4.1241E3,3.0028E3,1.9899E3,3.0648E3,2.1954E3,4.1797E3,5.5092E3,1.3629E3,5,5,4,8,2,4,7,8,6,9,9,9,12,2,Carbamidomethylation,46554,TBC1 domain family member 13 OS=Homo sapiens OX=9606 GN=TBC1D13 PE=1 SV=3
2695,3541,Q96B36|AKTS1_HUMAN,154.51,21,21,16,21,18,5,11,0,0,4,4,4,0,8.495E3,2.5591E3,4.1428E3,3.8913E3,2.8515E3,3.1327E3,,,1.7993E2,1.1589E3,1.1407E3,,4,4,13,8,16,6,3,4,0,0,1,2,2,0,Carbamidomethylation; Acetylation (Protein N-term),27383,Proline-rich AKT1 substrate 1 OS=Homo sapiens OX=9606 GN=AKT1S1 PE=1 SV=1
2999,1796,Q0VF96|CGNL1_HUMAN,154.40,5,2,1,1,3,2,2,0,0,0,0,0,0,3.1992E3,2.9245E3,2.5647E3,4.5421E3,3.5047E3,3.8232E3,,,,,,,6,6,4,9,4,7,9,4,0,0,0,0,0,0,,149079,Cingulin-like protein 1 OS=Homo sapiens OX=9606 GN=CGNL1 PE=1 SV=2
2929,2813,Q96CN7|ISOC1_HUMAN,154.32,20,12,15,12,16,8,12,8,8,8,12,15,15,1.1129E3,3.6785E3,2.3991E3,1.6039E3,1.6321E3,1.8159E3,1.0756E2,6.7182E2,7.6872E2,1.6231E3,2.758E3,2.5584E3,4,4,2,7,6,3,2,4,1,1,1,4,6,5,,32237,Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3
3545,1847,Q9NVE7|PANK4_HUMAN,154.24,8,0,2,4,0,6,4,0,0,0,2,0,0,,5.4814E2,7.1498E2,,1.8541E3,9.9983E2,,,,8.5547E1,,,4,4,0,3,3,0,4,3,0,0,0,1,0,0,Carbamidomethylation,85991,4'-phosphopantetheine phosphatase OS=Homo sapiens OX=9606 GN=PANK4 PE=1 SV=1
2708,2202,Q5T653|RM02_HUMAN,154.04,31,10,15,10,18,15,19,3,0,3,0,3,3,4.8622E3,4.1519E3,4.6279E3,3.7996E3,5.0186E3,3.8314E3,4.426E2,,3.6722E2,,8.1795E2,1.0668E3,6,6,8,6,10,11,8,7,1,0,1,0,3,1,Carbamidomethylation; Deamidation (NQ),33301,39S ribosomal protein L2  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL2 PE=1 SV=2
3135,2349,Q86UV5|UBP48_HUMAN,153.94,7,1,1,1,2,3,5,0,1,0,0,1,0,4.7688E3,1.5693E3,1.023E3,2.8148E3,1.9484E3,3.8179E3,,4.1262E2,,,2.7936E2,,5,5,2,2,3,8,6,7,0,1,0,0,2,0,,119032,Ubiquitin carboxyl-terminal hydrolase 48 OS=Homo sapiens OX=9606 GN=USP48 PE=1 SV=1
2759,2480,Q8TAE8|G45IP_HUMAN,153.81,25,25,16,10,16,11,11,5,5,0,5,16,9,1.1859E4,7.5685E3,4.9931E3,7.7066E3,4.4836E3,4.339E3,5.7386E2,6.9024E2,,2.1328E3,3.0446E3,5.6724E2,4,4,9,8,3,8,4,4,1,1,0,3,9,1,,25384,Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Homo sapiens OX=9606 GN=GADD45GIP1 PE=1 SV=1
2769,3750,Q9UM00|TMCO1_HUMAN,153.72,17,11,6,6,11,6,11,6,6,11,11,6,12,1.9242E3,2.7945E3,2.5622E3,8.8864E2,2.2087E3,1.9381E3,2.1219E3,3.1278E3,2.6786E3,3.4525E3,4.6605E3,3.1378E3,3,3,7,3,3,4,3,4,2,6,3,8,3,5,,27079,Calcium load-activated calcium channel OS=Homo sapiens OX=9606 GN=TMCO1 PE=1 SV=2
3002,1982,Q6L8Q7|PDE12_HUMAN,153.71,14,2,2,3,4,8,2,5,3,2,5,9,7,4.1508E2,4.806E2,4.156E2,1.3773E3,2.068E3,1.0114E3,4.8742E2,1.1646E3,4.121E2,2.4933E3,2.0944E3,9.9793E2,5,5,1,2,1,3,5,5,3,1,1,4,8,3,Carbamidomethylation,67352,2' 5'-phosphodiesterase 12 OS=Homo sapiens OX=9606 GN=PDE12 PE=1 SV=2
2199,2033,O60518|RNBP6_HUMAN,153.68,5,1,3,3,1,4,2,5,4,4,3,5,2,,1.2151E2,0,,0,,2.292E2,6.8355E1,0,2.49E2,3.3353E2,,4,2,7,7,3,5,7,6,6,8,8,10,12,14,Carbamidomethylation,124713,Ran-binding protein 6 OS=Homo sapiens OX=9606 GN=RANBP6 PE=1 SV=2
2054,2452,P11117|PPAL_HUMAN,153.63,13,13,8,7,9,7,10,10,7,9,10,7,9,1.0446E4,7.7067E3,7.155E3,5.1877E3,7.0116E3,1.0913E4,8.6165E3,7.3875E3,6.1335E3,1.009E4,7.6967E3,6.8387E3,5,5,13,5,8,5,7,10,10,8,15,10,9,11,Carbamidomethylation,48344,Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3
2829,2692,Q16539|MK14_HUMAN,153.47,12,8,3,3,7,7,3,7,3,7,3,7,7,5.0404E2,8.7713E2,1.3126E3,1.2165E3,9.0552E2,8.1406E2,7.7787E2,8.032E2,6.5054E2,1.4441E3,2.0696E3,1.7112E3,3,3,2,2,3,3,4,2,5,2,2,4,5,13,,41293,Mitogen-activated protein kinase 14 OS=Homo sapiens OX=9606 GN=MAPK14 PE=1 SV=3
2454,2869,Q14694|UBP10_HUMAN,153.34,9,2,6,6,4,9,6,6,8,4,6,6,6,1.5258E3,2.7489E3,3.7015E3,3.1966E3,3.7434E3,8.6947E3,1.8732E3,5.7259E3,2.424E3,2.4064E3,2.6189E3,1.8542E3,4,4,2,4,5,7,6,6,4,9,5,5,9,9,Deamidation (NQ),87134,Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2
2844,3016,Q9Y6K9|NEMO_HUMAN,153.31,12,7,8,8,12,8,12,0,0,0,0,0,0,3.304E3,1.2228E3,1.7577E3,3.2994E3,1.3706E3,3.4175E3,,,,,,,3,3,6,4,9,12,4,11,0,0,0,0,0,0,,48198,NF-kappa-B essential modulator OS=Homo sapiens OX=9606 GN=IKBKG PE=1 SV=2
2444,2884,Q16762|THTR_HUMAN,153.24,13,13,9,9,13,13,13,4,4,4,4,4,0,3.7492E3,2.9259E3,3.3166E3,5.5875E3,6.1245E3,6.846E3,5.0188E2,8.2406E2,9.1413E2,4.5609E2,5.119E2,,3,3,12,8,9,9,10,16,2,1,2,1,2,0,Carbamidomethylation,33429,Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4
3063,2598,Q53HC9|EIPR1_HUMAN,153.22,15,0,9,8,0,0,0,6,5,6,9,9,3,,2.4254E3,9.1849E2,,,,4.8211E3,0,2.5858E3,2.5514E3,2.5722E3,3.3795E3,4,4,0,5,4,0,0,0,4,1,6,2,5,8,Carbamidomethylation,43603,EARP and GARP complex-interacting protein 1 OS=Homo sapiens OX=9606 GN=EIPR1 PE=1 SV=2
3069,2166,O43155|FLRT2_HUMAN,153.18,8,2,8,8,2,7,4,0,0,0,0,0,0,1.8778E3,3.7758E3,4.4622E3,1.449E3,3.3805E3,2.8807E3,,,,,,,4,4,4,7,6,2,8,7,0,0,0,0,0,0,,74049,Leucine-rich repeat transmembrane protein FLRT2 OS=Homo sapiens OX=9606 GN=FLRT2 PE=1 SV=1
3300,2048,Q5QJE6|TDIF2_HUMAN,153.17,8,2,2,2,4,6,8,0,0,0,0,0,0,1.0963E3,3.9976E2,1.2596E2,5.685E2,1.2283E3,1.3761E3,,,,,,,4,4,3,5,1,4,6,4,0,0,0,0,0,0,Deamidation (NQ),84469,Deoxynucleotidyltransferase terminal-interacting protein 2 OS=Homo sapiens OX=9606 GN=DNTTIP2 PE=1 SV=2
2988,3540,Q99622|C10_HUMAN,153.14,41,41,41,29,27,27,14,0,0,0,0,0,0,3.4235E3,7.5407E3,3.3118E3,2.252E3,1.4196E3,0,,,,,,,3,3,12,9,3,8,5,1,0,0,0,0,0,0,Acetylation (Protein N-term); Deamidation (NQ),13178,Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1
3470,3169,P40855|PEX19_HUMAN,153.06,20,9,3,3,9,3,9,0,0,0,3,0,0,8.3853E2,2.6249E2,1.9566E2,7.124E2,1.9231E2,3.8171E3,,,,1.3596E2,,,4,4,5,1,1,4,2,3,0,0,0,1,0,0,Carbamidomethylation; Deamidation (NQ),32807,Peroxisomal biogenesis factor 19 OS=Homo sapiens OX=9606 GN=PEX19 PE=1 SV=1
2638,2603,Q96LJ7|DHRS1_HUMAN,153.03,16,11,6,11,11,11,16,4,0,6,0,6,6,2.2616E3,2.1384E2,1.2218E3,2.2667E3,2.6719E3,1.2683E3,8.0315E1,,1.2473E2,,1.9917E2,2.6694E2,3,3,13,3,10,13,7,7,1,0,1,0,1,3,Carbamidomethylation; Deamidation (NQ),33909,Dehydrogenase/reductase SDR family member 1 OS=Homo sapiens OX=9606 GN=DHRS1 PE=1 SV=1
2421,3912,Q9BW60|ELOV1_HUMAN,152.77,14,9,14,14,14,14,14,14,5,5,9,9,9,1.841E3,5.376E3,4.6663E3,3.7931E3,4.4171E3,4.2761E3,3.2974E3,2.5096E3,2.1306E3,4.5093E3,6.2171E3,1.7349E3,3,3,3,8,7,7,5,8,8,3,3,7,7,9,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),32663,Elongation of very long chain fatty acids protein 1 OS=Homo sapiens OX=9606 GN=ELOVL1 PE=1 SV=1
3285,2322,Q6YP21|KAT3_HUMAN,152.76,15,9,6,0,6,3,3,0,0,0,3,3,9,2.087E3,1.3497E3,,1.4357E3,1.9919E3,1.6292E3,,,,6.4449E2,7.0585E2,2.2141E3,5,5,4,2,0,2,3,4,0,0,0,2,2,5,Carbamidomethylation; Deamidation (NQ),51400,Kynurenine--oxoglutarate transaminase 3 OS=Homo sapiens OX=9606 GN=KYAT3 PE=1 SV=1
2878,2639,Q96DV4|RM38_HUMAN,152.72,16,13,11,10,4,7,4,7,4,4,8,4,7,1.0095E4,1.9651E3,3.6568E3,2.6795E3,4.303E3,4.4868E3,1.7231E3,1.4236E3,4.4453E2,2.3578E3,5.5748E2,1.7553E3,5,5,8,4,4,1,5,2,4,3,1,3,1,9,Carbamidomethylation,44597,39S ribosomal protein L38  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL38 PE=1 SV=2
3088,1888,Q8NB49|AT11C_HUMAN,152.63,6,0,1,1,2,4,3,1,2,0,2,2,0,,0,3.6742E2,8.7318E2,3.0922E3,1.7422E3,3.2792E2,8.7139E2,,5.5043E2,4.0891E2,,6,6,0,1,1,4,9,6,1,5,0,3,3,0,Carbamidomethylation,129477,Phospholipid-transporting ATPase IG OS=Homo sapiens OX=9606 GN=ATP11C PE=1 SV=3
2666,6796,Q9BTZ2|DHRS4_HUMAN,152.57,9,5,5,5,9,5,5,5,5,5,5,5,5,5.9749E3,4.7397E3,4.1426E3,4.4993E3,2.7654E3,2.6113E3,6.3581E2,1.206E3,1.1848E3,1.7647E3,2.4306E3,4.6678E2,3,3,6,5,4,5,5,5,4,3,6,4,7,3,Carbamidomethylation,29537,Dehydrogenase/reductase SDR family member 4 OS=Homo sapiens OX=9606 GN=DHRS4 PE=1 SV=3
